lemma,pos,suffix,anchor,qid,sid,etym,status,first_seen,last_seen,forms,glosses
aircraft,noun,1,sig:aircraft,,,,active,2025-08-17,2025-08-17,aircraft,
airperson,noun,2,sig:airpeople,,,,active,2025-08-17,2025-08-17,airpeople,
airplaneful,noun,1,sig:airplanesful,,,,active,2025-08-17,2025-08-17,airplanesful,
airpuff,noun,1,sig:airpuffs,,,,active,2025-08-17,2025-08-17,airpuffs,
airstaff,noun,1,sig:airstaffs,,,,active,2025-08-17,2025-08-17,airstaffs,
ais,noun,2,sig:aiss,,,,active,2025-08-17,2025-08-17,aiss,
aisymnetes,noun,1,sig:aisymnetai,,,,active,2025-08-17,2025-08-17,aisymnetai,
aition,noun,1,sig:aitia,,,,active,2025-08-17,2025-08-17,aitia,
aitu,noun,2,sig:aitu,,,,active,2025-08-17,2025-08-17,aitu,
ajari,noun,1,sig:ajari,,,,active,2025-08-17,2025-08-17,ajari,
aji,noun,2,sig:ajies,,,,active,2025-08-17,2025-08-17,ajies,
ajimez,noun,1,sig:ajimeces,,,,active,2025-08-17,2025-08-17,ajimeces,
ajimez,noun,2,sig:ajimezes,,,,active,2025-08-17,2025-08-17,ajimezes,
aka,noun,1,sig:aka,,,,active,2025-08-17,2025-08-17,aka,
akabeko,noun,1,sig:akabeko,,,,active,2025-08-17,2025-08-17,akabeko,
akamatsu,noun,1,sig:akamatsu,,,,active,2025-08-17,2025-08-17,akamatsu,
akanbe,noun,1,sig:akanbe,,,,active,2025-08-17,2025-08-17,akanbe,
akara,noun,1,sig:akara,,,,active,2025-08-17,2025-08-17,akara,
akathistos,noun,1,sig:akathistoi,,,,active,2025-08-17,2025-08-17,akathistoi,
akeni,noun,1,sig:akeni,,,,active,2025-08-17,2025-08-17,akeni,
akha,noun,1,sig:akha,,,,active,2025-08-17,2025-08-17,akha,
akikuyu,noun,2,sig:akikuyu,,,,active,2025-08-17,2025-08-17,akikuyu,
akousma,noun,1,sig:akousmata,,,,active,2025-08-17,2025-08-17,akousmata,
akropodion,noun,1,sig:akropodia,,,,active,2025-08-17,2025-08-17,akropodia,
akropolis,noun,2,sig:akropoleis,,,,active,2025-08-17,2025-08-17,akropoleis,
akroterion,noun,1,sig:akroteria,,,,active,2025-08-17,2025-08-17,akroteria,
aksakal,noun,2,sig:aksakallar,,,,active,2025-08-17,2025-08-17,aksakallar,
aktionsart,noun,2,sig:aktionsart,,,,active,2025-08-17,2025-08-17,aktionsart,
aktionsart,noun,3,sig:aktionsarten,,,,active,2025-08-17,2025-08-17,aktionsarten,
akule,noun,1,sig:akule,,,,active,2025-08-17,2025-08-17,akule,
akum,noun,1,sig:akum,,,,active,2025-08-17,2025-08-17,akum,
akum,noun,2,sig:akums,,,,active,2025-08-17,2025-08-17,akums,
akuma,noun,2,sig:akuma,,,,active,2025-08-17,2025-08-17,akuma,
ala,noun,1,sig:alae,,,,active,2025-08-17,2025-08-17,alae,
alabaman,noun,1,sig:alabamans,,,,active,2025-08-17,2025-08-17,alabamans,
alabarch,noun,1,sig:alabarchs,,,,active,2025-08-17,2025-08-17,alabarchs,
alabastron,noun,2,sig:alabastra,,,,active,2025-08-17,2025-08-17,alabastra,
alabastrum,noun,2,sig:alabastrums,,,,active,2025-08-17,2025-08-17,alabastrums,
alalagmos,noun,1,sig:alalagmoi,,,,active,2025-08-17,2025-08-17,alalagmoi,
alamsoa,noun,1,sig:alamosi,,,,active,2025-08-17,2025-08-17,alamosi,
alan,noun,2,sig:alani,,,,active,2025-08-17,2025-08-17,alani,
alarum,noun,1,sig:alarums,,,,active,2025-08-17,2025-08-17,alarums,
alas,noun,2,sig:alasses,,,,active,2025-08-17,2025-08-17,alasses,
albanese,noun,1,sig:albaneses,,,,active,2025-08-17,2025-08-17,albaneses,
albaqualf,noun,1,sig:albaqualfs,,,,active,2025-08-17,2025-08-17,albaqualfs,
albarello,noun,2,sig:albarelli,,,,active,2025-08-17,2025-08-17,albarelli,
albatross,noun,2,sig:albatross,,,,active,2025-08-17,2025-08-17,albatross,
albedo,noun,2,sig:albedoes,,,,active,2025-08-17,2025-08-17,albedoes,
albergo,noun,2,sig:alberghi,,,,active,2025-08-17,2025-08-17,alberghi,
albigeois,noun,1,sig:albigeois,,,,active,2025-08-17,2025-08-17,albigeois,
albino,noun,2,sig:albinoes,,,,active,2025-08-17,2025-08-17,albinoes,
albuginea,noun,1,sig:albugineae,,,,active,2025-08-17,2025-08-17,albugineae,
albugo,noun,2,sig:albugoes,,,,active,2025-08-17,2025-08-17,albugoes,
album,noun,2,sig:albums,,,,active,2025-08-17,2025-08-17,albums,
albumblatt,noun,2,sig:albumblatter,,,,active,2025-08-17,2025-08-17,albumblatter,
albumen,noun,2,sig:albumina,,,,active,2025-08-17,2025-08-17,albumina,
alburnum,noun,1,sig:alburnums,,,,active,2025-08-17,2025-08-17,alburnums,
alcatif,noun,1,sig:alcatifs,,,,active,2025-08-17,2025-08-17,alcatifs,
alcatiff,noun,1,sig:alcatiffs,,,,active,2025-08-17,2025-08-17,alcatiffs,
alcyonium,noun,1,sig:alcyoniums,,,,active,2025-08-17,2025-08-17,alcyoniums,
alderperson,noun,2,sig:alderpeople,,,,active,2025-08-17,2025-08-17,alderpeople,
alef,noun,1,sig:alefs,,,,active,2025-08-17,2025-08-17,alefs,
alewife,noun,1,sig:alewives,,,,active,2025-08-17,2025-08-17,alewives,
alexanders,noun,1,sig:alexanders,,,,active,2025-08-17,2025-08-17,alexanders,
alf,noun,1,sig:alfar,,,,active,2025-08-17,2025-08-17,alfar,
alf,noun,2,sig:alfs,,,,active,2025-08-17,2025-08-17,alfs,
alfajor,noun,2,sig:alfajores,,,,active,2025-08-17,2025-08-17,alfajores,
alferes,noun,1,sig:alferes,,,,active,2025-08-17,2025-08-17,alferes,
alferez,noun,1,sig:alfereces,,,,active,2025-08-17,2025-08-17,alfereces,
alga,noun,1,sig:algae,,,,active,2025-08-17,2025-08-17,algae,
algae,noun,2,sig:algae,,,,active,2025-08-17,2025-08-17,algae,
alguacil,noun,2,sig:alguaciles,,,,active,2025-08-17,2025-08-17,alguaciles,
alicyclobacillus,noun,1,sig:alicyclobacilli,,,,active,2025-08-17,2025-08-17,alicyclobacilli,
alief,noun,1,sig:aliefs,,,,active,2025-08-17,2025-08-17,aliefs,
alif,noun,1,sig:alifs,,,,active,2025-08-17,2025-08-17,alifs,
alikreukel,noun,1,sig:alikreukel,,,,active,2025-08-17,2025-08-17,alikreukel,
alim,noun,2,sig:ulama,,,,active,2025-08-17,2025-08-17,ulama,
alim,noun,3,sig:ulema,,,,active,2025-08-17,2025-08-17,ulema,
alipta,noun,2,sig:aliptae,,,,active,2025-08-17,2025-08-17,aliptae,
aliya,noun,2,sig:aliyos,,,,active,2025-08-17,2025-08-17,aliyos,
aliya,noun,3,sig:aliyot,,,,active,2025-08-17,2025-08-17,aliyot,
aliya,noun,4,sig:aliyoth,,,,active,2025-08-17,2025-08-17,aliyoth,
aliyah,noun,2,sig:aliyos,,,,active,2025-08-17,2025-08-17,aliyos,
aliyah,noun,3,sig:aliyot,,,,active,2025-08-17,2025-08-17,aliyot,
aliyah,noun,4,sig:aliyoth,,,,active,2025-08-17,2025-08-17,aliyoth,
alkali,noun,2,sig:alkalies,,,,active,2025-08-17,2025-08-17,alkalies,
alkanium,noun,1,sig:alkaniums,,,,active,2025-08-17,2025-08-17,alkaniums,
alkenylaluminium,noun,1,sig:alkenylaluminiums,,,,active,2025-08-17,2025-08-17,alkenylaluminiums,
alkenylaluminum,noun,1,sig:alkenylaluminums,,,,active,2025-08-17,2025-08-17,alkenylaluminums,
alkoxy,noun,1,sig:alkoxys,,,,active,2025-08-17,2025-08-17,alkoxys,
alkoxyaluminum,noun,1,sig:alkoxyaluminums,,,,active,2025-08-17,2025-08-17,alkoxyaluminums,
alkoxysulfonium,noun,1,sig:alkoxysulfoniums,,,,active,2025-08-17,2025-08-17,alkoxysulfoniums,
alkylaluminium,noun,1,sig:alkylaluminiums,,,,active,2025-08-17,2025-08-17,alkylaluminiums,
alkylammonium,noun,1,sig:alkylammoniums,,,,active,2025-08-17,2025-08-17,alkylammoniums,
alkyllithium,noun,1,sig:alkyllithiums,,,,active,2025-08-17,2025-08-17,alkyllithiums,
alkyloxy,noun,1,sig:alkyloxys,,,,active,2025-08-17,2025-08-17,alkyloxys,
alkylpalladium,noun,1,sig:alkylpalladiums,,,,active,2025-08-17,2025-08-17,alkylpalladiums,
alkylpyridinium,noun,1,sig:alkylpyridiniums,,,,active,2025-08-17,2025-08-17,alkylpyridiniums,
alkyltrimethylammonium,noun,1,sig:alkyltrimethylammoniums,,,,active,2025-08-17,2025-08-17,alkyltrimethylammoniums,
allantochorion,noun,2,sig:allantochoria,,,,active,2025-08-17,2025-08-17,allantochoria,
allantois,noun,2,sig:allantoides,,,,active,2025-08-17,2025-08-17,allantoides,
allarum,noun,1,sig:allarums,,,,active,2025-08-17,2025-08-17,allarums,
alleyful,noun,2,sig:alleysful,,,,active,2025-08-17,2025-08-17,alleysful,
alleyman,noun,2,sig:alleymans,,,,active,2025-08-17,2025-08-17,alleymans,
alligatorfish,noun,2,sig:alligatorfishes,,,,active,2025-08-17,2025-08-17,alligatorfishes,
allium,noun,2,sig:alliums,,,,active,2025-08-17,2025-08-17,alliums,
allocortex,noun,2,sig:allocortices,,,,active,2025-08-17,2025-08-17,allocortices,
allodium,noun,2,sig:allodiums,,,,active,2025-08-17,2025-08-17,allodiums,
allosaurus,noun,2,sig:allosauri,,,,active,2025-08-17,2025-08-17,allosauri,
allospecies,noun,1,sig:allospecies,,,,active,2025-08-17,2025-08-17,allospecies,
alltud,noun,2,sig:alltudion,,,,active,2025-08-17,2025-08-17,alltudion,
alluvium,noun,2,sig:alluviums,,,,active,2025-08-17,2025-08-17,alluviums,
allyloxy,noun,1,sig:allyloxys,,,,active,2025-08-17,2025-08-17,allyloxys,
allylpalladium,noun,1,sig:allylpalladiums,,,,active,2025-08-17,2025-08-17,allylpalladiums,
allylrhodium,noun,1,sig:allylrhodiums,,,,active,2025-08-17,2025-08-17,allylrhodiums,
allylsamarium,noun,1,sig:allylsamariums,,,,active,2025-08-17,2025-08-17,allylsamariums,
alma,noun,2,sig:alma,,,,active,2025-08-17,2025-08-17,alma,
alma,noun,3,sig:awalim,,,,active,2025-08-17,2025-08-17,awalim,
almah,noun,2,sig:almah,,,,active,2025-08-17,2025-08-17,almah,
almah,noun,3,sig:awalim,,,,active,2025-08-17,2025-08-17,awalim,
alme,noun,2,sig:awalim,,,,active,2025-08-17,2025-08-17,awalim,
almeh,noun,2,sig:almeh,,,,active,2025-08-17,2025-08-17,almeh,
almeh,noun,3,sig:awalim,,,,active,2025-08-17,2025-08-17,awalim,
almes,noun,1,sig:almes,,,,active,2025-08-17,2025-08-17,almes,
alms,noun,1,sig:alms,,,,active,2025-08-17,2025-08-17,alms,
almsperson,noun,2,sig:almspeople,,,,active,2025-08-17,2025-08-17,almspeople,
alnum,noun,1,sig:alnums,,,,active,2025-08-17,2025-08-17,alnums,
alodium,noun,2,sig:alodiums,,,,active,2025-08-17,2025-08-17,alodiums,
alpaca,noun,2,sig:alpaca,,,,active,2025-08-17,2025-08-17,alpaca,
alpino,noun,1,sig:alpini,,,,active,2025-08-17,2025-08-17,alpini,
als,noun,2,sig:alss,,,,active,2025-08-17,2025-08-17,alss,
altepetl,noun,2,sig:altepemeh,,,,active,2025-08-17,2025-08-17,altepemeh,
alterhuman,noun,1,sig:alterhumans,,,,active,2025-08-17,2025-08-17,alterhumans,
alto,noun,2,sig:alti,,,,active,2025-08-17,2025-08-17,alti,
altocumulus,noun,1,sig:altocumuli,,,,active,2025-08-17,2025-08-17,altocumuli,
altostratus,noun,1,sig:altostrati,,,,active,2025-08-17,2025-08-17,altostrati,
alula,noun,2,sig:alulae,,,,active,2025-08-17,2025-08-17,alulae,
alum,noun,1,sig:alumni,,,,active,2025-08-17,2025-08-17,alumni,
alum,noun,2,sig:alums,,,,active,2025-08-17,2025-08-17,alums,
aluminium,noun,1,sig:aluminiums,,,,active,2025-08-17,2025-08-17,aluminiums,
aluminum,noun,1,sig:aluminums,,,,active,2025-08-17,2025-08-17,aluminums,
alumna,noun,2,sig:alumnae,,,,active,2025-08-17,2025-08-17,alumnae,
alumna,noun,3,sig:alumni,,,,active,2025-08-17,2025-08-17,alumni,
alumni,noun,2,sig:alumni,,,,active,2025-08-17,2025-08-17,alumni,
alumnus,noun,2,sig:alumni,,,,active,2025-08-17,2025-08-17,alumni,
alumnx,noun,1,sig:alumnx,,,,active,2025-08-17,2025-08-17,alumnx,
alux,noun,2,sig:aluxob,,,,active,2025-08-17,2025-08-17,aluxob,
alveolus,noun,1,sig:alveoli,,,,active,2025-08-17,2025-08-17,alveoli,
alveus,noun,1,sig:alvei,,,,active,2025-08-17,2025-08-17,alvei,
alyssum,noun,1,sig:alyssums,,,,active,2025-08-17,2025-08-17,alyssums,
alytarch,noun,1,sig:alytarchs,,,,active,2025-08-17,2025-08-17,alytarchs,
amakhosa,noun,2,sig:amakhosa,,,,active,2025-08-17,2025-08-17,amakhosa,
amakosa,noun,2,sig:amakosa,,,,active,2025-08-17,2025-08-17,amakosa,
amakweta,noun,1,sig:amakweta,,,,active,2025-08-17,2025-08-17,amakweta,
amakwetha,noun,1,sig:amakwetha,,,,active,2025-08-17,2025-08-17,amakwetha,
amaltas,noun,1,sig:amaltas,,,,active,2025-08-17,2025-08-17,amaltas,
amanat,noun,2,sig:amanaty,,,,active,2025-08-17,2025-08-17,amanaty,
amaretto,noun,2,sig:amaretti,,,,active,2025-08-17,2025-08-17,amaretti,
amaro,noun,2,sig:amari,,,,active,2025-08-17,2025-08-17,amari,
amasius,noun,1,sig:amasii,,,,active,2025-08-17,2025-08-17,amasii,
amauti,noun,2,sig:amautiit,,,,active,2025-08-17,2025-08-17,amautiit,
amazigh,noun,2,sig:imazighen,,,,active,2025-08-17,2025-08-17,imazighen,
amazonomachia,noun,2,sig:amazonomachiae,,,,active,2025-08-17,2025-08-17,amazonomachiae,
amban,noun,2,sig:ambasa,,,,active,2025-08-17,2025-08-17,ambasa,
ambassadrix,noun,1,sig:ambassadrices,,,,active,2025-08-17,2025-08-17,ambassadrices,
amberfish,noun,2,sig:amberfishes,,,,active,2025-08-17,2025-08-17,amberfishes,
amberlamps,noun,2,sig:amberlamps,,,,active,2025-08-17,2025-08-17,amberlamps,
ambitus,noun,2,sig:ambiti,,,,active,2025-08-17,2025-08-17,ambiti,
ambix,noun,1,sig:ambices,,,,active,2025-08-17,2025-08-17,ambices,
ambo,noun,2,sig:ambones,,,,active,2025-08-17,2025-08-17,ambones,
ambulacrum,noun,2,sig:ambulacrums,,,,active,2025-08-17,2025-08-17,ambulacrums,
ambulanceperson,noun,2,sig:ambulancepeople,,,,active,2025-08-17,2025-08-17,ambulancepeople,
ambuscado,noun,2,sig:ambuscadoes,,,,active,2025-08-17,2025-08-17,ambuscadoes,
ameba,noun,2,sig:amebae,,,,active,2025-08-17,2025-08-17,amebae,
ameboma,noun,2,sig:amebomata,,,,active,2025-08-17,2025-08-17,amebomata,
amebula,noun,2,sig:amebulae,,,,active,2025-08-17,2025-08-17,amebulae,
ameloblastoma,noun,2,sig:ameloblastomata,,,,active,2025-08-17,2025-08-17,ameloblastomata,
amelus,noun,1,sig:ameli,,,,active,2025-08-17,2025-08-17,ameli,
amenorrhea,noun,2,sig:amenorrheae,,,,active,2025-08-17,2025-08-17,amenorrheae,
amenorrhoea,noun,2,sig:amenorrhoeae,,,,active,2025-08-17,2025-08-17,amenorrhoeae,
amenukal,noun,1,sig:imenukalen,,,,active,2025-08-17,2025-08-17,imenukalen,
americium,noun,1,sig:americiums,,,,active,2025-08-17,2025-08-17,americiums,
amf,noun,1,sig:amfs,,,,active,2025-08-17,2025-08-17,amfs,
amicus,noun,1,sig:amici,,,,active,2025-08-17,2025-08-17,amici,
amidinium,noun,1,sig:amidiniums,,,,active,2025-08-17,2025-08-17,amidiniums,
amidium,noun,1,sig:amidiums,,,,active,2025-08-17,2025-08-17,amidiums,
amigurumi,noun,1,sig:amigurumi,,,,active,2025-08-17,2025-08-17,amigurumi,
aminium,noun,1,sig:aminiums,,,,active,2025-08-17,2025-08-17,aminiums,
aminoethoxy,noun,1,sig:aminoethoxys,,,,active,2025-08-17,2025-08-17,aminoethoxys,
aminomethoxy,noun,1,sig:aminomethoxys,,,,active,2025-08-17,2025-08-17,aminomethoxys,
aminooxy,noun,1,sig:aminooxys,,,,active,2025-08-17,2025-08-17,aminooxys,
aminopyridinium,noun,1,sig:aminopyridiniums,,,,active,2025-08-17,2025-08-17,aminopyridiniums,
aminoterminus,noun,1,sig:aminotermini,,,,active,2025-08-17,2025-08-17,aminotermini,
aminylium,noun,1,sig:aminyliums,,,,active,2025-08-17,2025-08-17,aminyliums,
amishperson,noun,2,sig:amishpeople,,,,active,2025-08-17,2025-08-17,amishpeople,
amiuchi,noun,1,sig:amiuchi,,,,active,2025-08-17,2025-08-17,amiuchi,
ammonium,noun,1,sig:ammoniums,,,,active,2025-08-17,2025-08-17,ammoniums,
amnion,noun,2,sig:amnia,,,,active,2025-08-17,2025-08-17,amnia,
amnioserosa,noun,2,sig:amnioserosae,,,,active,2025-08-17,2025-08-17,amnioserosae,
amoeba,noun,2,sig:amoebae,,,,active,2025-08-17,2025-08-17,amoebae,
amoeboma,noun,2,sig:amoebomata,,,,active,2025-08-17,2025-08-17,amoebomata,
amoebozoan,noun,2,sig:amoebozoa,,,,active,2025-08-17,2025-08-17,amoebozoa,
amoebozoon,noun,2,sig:amoebozoons,,,,active,2025-08-17,2025-08-17,amoebozoons,
amoebula,noun,2,sig:amoebulae,,,,active,2025-08-17,2025-08-17,amoebulae,
amogus,noun,2,sig:amogi,,,,active,2025-08-17,2025-08-17,amogi,
amomum,noun,1,sig:amomums,,,,active,2025-08-17,2025-08-17,amomums,
amora,noun,2,sig:amoraim,,,,active,2025-08-17,2025-08-17,amoraim,
amoretto,noun,2,sig:amoretti,,,,active,2025-08-17,2025-08-17,amoretti,
amorino,noun,2,sig:amorini,,,,active,2025-08-17,2025-08-17,amorini,
amoroso,noun,2,sig:amorosi,,,,active,2025-08-17,2025-08-17,amorosi,
amorphus,noun,1,sig:amorphi,,,,active,2025-08-17,2025-08-17,amorphi,
amoureux,noun,1,sig:amoureux,,,,active,2025-08-17,2025-08-17,amoureux,
ampao,noun,2,sig:ampao,,,,active,2025-08-17,2025-08-17,ampao,
ampaw,noun,2,sig:ampaw,,,,active,2025-08-17,2025-08-17,ampaw,
ampelopsis,noun,1,sig:ampelopsises,,,,active,2025-08-17,2025-08-17,ampelopsises,
amphibalus,noun,1,sig:amphibali,,,,active,2025-08-17,2025-08-17,amphibali,
amphibium,noun,2,sig:amphibiums,,,,active,2025-08-17,2025-08-17,amphibiums,
amphibrach,noun,1,sig:amphibrachs,,,,active,2025-08-17,2025-08-17,amphibrachs,
amphinucleolus,noun,1,sig:amphinucleoli,,,,active,2025-08-17,2025-08-17,amphinucleoli,
amphioxus,noun,2,sig:amphioxi,,,,active,2025-08-17,2025-08-17,amphioxi,
amphisarca,noun,1,sig:amphisarcae,,,,active,2025-08-17,2025-08-17,amphisarcae,
amphora,noun,2,sig:amphorae,,,,active,2025-08-17,2025-08-17,amphorae,
amphora,noun,3,sig:amphorai,,,,active,2025-08-17,2025-08-17,amphorai,
amphoreus,noun,1,sig:amphoreis,,,,active,2025-08-17,2025-08-17,amphoreis,
amphoriskos,noun,1,sig:amphoriskoi,,,,active,2025-08-17,2025-08-17,amphoriskoi,
amplituhedron,noun,2,sig:amplituhedra,,,,active,2025-08-17,2025-08-17,amplituhedra,
ampulla,noun,2,sig:ampullae,,,,active,2025-08-17,2025-08-17,ampullae,
ampullitis,noun,1,sig:ampullitides,,,,active,2025-08-17,2025-08-17,ampullitides,
ampullula,noun,1,sig:ampullulae,,,,active,2025-08-17,2025-08-17,ampullulae,
amtmann,noun,1,sig:amtmenn,,,,active,2025-08-17,2025-08-17,amtmenn,
amud,noun,1,sig:amudim,,,,active,2025-08-17,2025-08-17,amudim,
amusgo,noun,2,sig:amusgo,,,,active,2025-08-17,2025-08-17,amusgo,
amuzgo,noun,2,sig:amuzgo,,,,active,2025-08-17,2025-08-17,amuzgo,
amwf,noun,1,sig:amwfs,,,,active,2025-08-17,2025-08-17,amwfs,
amygdala,noun,2,sig:amygdalae,,,,active,2025-08-17,2025-08-17,amygdalae,
amyloidoma,noun,2,sig:amyloidomata,,,,active,2025-08-17,2025-08-17,amyloidomata,
amylum,noun,1,sig:amylums,,,,active,2025-08-17,2025-08-17,amylums,
anabasius,noun,1,sig:anabasii,,,,active,2025-08-17,2025-08-17,anabasii,
anabathrum,noun,1,sig:anabathrums,,,,active,2025-08-17,2025-08-17,anabathrums,
anableps,noun,1,sig:anableps,,,,active,2025-08-17,2025-08-17,anableps,
anacolouthon,noun,2,sig:anacoloutha,,,,active,2025-08-17,2025-08-17,anacoloutha,
anacoluthon,noun,2,sig:anacolutha,,,,active,2025-08-17,2025-08-17,anacolutha,
anagapesis,noun,1,sig:anagapesises,,,,active,2025-08-17,2025-08-17,anagapesises,
anaktoron,noun,1,sig:anaktora,,,,active,2025-08-17,2025-08-17,anaktora,
analemma,noun,2,sig:analemmata,,,,active,2025-08-17,2025-08-17,analemmata,
analogon,noun,2,sig:analoga,,,,active,2025-08-17,2025-08-17,analoga,
ananas,noun,2,sig:ananasses,,,,active,2025-08-17,2025-08-17,ananasses,
anangeon,noun,2,sig:anangea,,,,active,2025-08-17,2025-08-17,anangea,
anantapodoton,noun,1,sig:anantapodota,,,,active,2025-08-17,2025-08-17,anantapodota,
anaphor,noun,2,sig:anaphora,,,,active,2025-08-17,2025-08-17,anaphora,
anaphora,noun,2,sig:anaphora,,,,active,2025-08-17,2025-08-17,anaphora,
anapodoton,noun,1,sig:anapodota,,,,active,2025-08-17,2025-08-17,anapodota,
anaprotaspis,noun,1,sig:anaprotaspides,,,,active,2025-08-17,2025-08-17,anaprotaspides,
anaptychus,noun,1,sig:anaptychi,,,,active,2025-08-17,2025-08-17,anaptychi,
anarch,noun,1,sig:anarchs,,,,active,2025-08-17,2025-08-17,anarchs,
anarchild,noun,1,sig:anarchildren,,,,active,2025-08-17,2025-08-17,anarchildren,
anargyros,noun,1,sig:anargyroi,,,,active,2025-08-17,2025-08-17,anargyroi,
anasazi,noun,2,sig:anasazi,,,,active,2025-08-17,2025-08-17,anasazi,
anasyrma,noun,1,sig:anasyrmata,,,,active,2025-08-17,2025-08-17,anasyrmata,
anathema,noun,2,sig:anathemata,,,,active,2025-08-17,2025-08-17,anathemata,
anceps,noun,1,sig:ancipites,,,,active,2025-08-17,2025-08-17,ancipites,
ancestrix,noun,2,sig:ancestrixes,,,,active,2025-08-17,2025-08-17,ancestrixes,
anchorperson,noun,2,sig:anchorpeople,,,,active,2025-08-17,2025-08-17,anchorpeople,
ancile,noun,2,sig:ancilia,,,,active,2025-08-17,2025-08-17,ancilia,
ancilla,noun,1,sig:ancillae,,,,active,2025-08-17,2025-08-17,ancillae,
ancon,noun,2,sig:ancones,,,,active,2025-08-17,2025-08-17,ancones,
ancona,noun,2,sig:ancone,,,,active,2025-08-17,2025-08-17,ancone,
anconeus,noun,1,sig:anconei,,,,active,2025-08-17,2025-08-17,anconei,
ancora,noun,1,sig:ancorae,,,,active,2025-08-17,2025-08-17,ancorae,
ancylostoma,noun,2,sig:ancylostomata,,,,active,2025-08-17,2025-08-17,ancylostomata,
andaste,noun,2,sig:andaste,,,,active,2025-08-17,2025-08-17,andaste,
androblastoma,noun,2,sig:androblastomata,,,,active,2025-08-17,2025-08-17,androblastomata,
androgynus,noun,1,sig:androgyni,,,,active,2025-08-17,2025-08-17,androgyni,
andron,noun,2,sig:andrones,,,,active,2025-08-17,2025-08-17,andrones,
androscoggin,noun,2,sig:androscoggin,,,,active,2025-08-17,2025-08-17,androscoggin,
androsphinx,noun,2,sig:androsphinges,,,,active,2025-08-17,2025-08-17,androsphinges,
andy,noun,2,sig:andys,,,,active,2025-08-17,2025-08-17,andys,
anecdoton,noun,1,sig:anecdota,,,,active,2025-08-17,2025-08-17,anecdota,
anemia,noun,2,sig:anemiae,,,,active,2025-08-17,2025-08-17,anemiae,
anemonefish,noun,2,sig:anemonefishes,,,,active,2025-08-17,2025-08-17,anemonefishes,
anencephalus,noun,1,sig:anencephali,,,,active,2025-08-17,2025-08-17,anencephali,
anepimeron,noun,1,sig:anepimera,,,,active,2025-08-17,2025-08-17,anepimera,
anestrus,noun,1,sig:anestri,,,,active,2025-08-17,2025-08-17,anestri,
anf,noun,1,sig:anfs,,,,active,2025-08-17,2025-08-17,anfs,
angelfish,noun,2,sig:angelfishes,,,,active,2025-08-17,2025-08-17,angelfishes,
angiitis,noun,1,sig:angiitides,,,,active,2025-08-17,2025-08-17,angiitides,
angioblastoma,noun,2,sig:angioblastomata,,,,active,2025-08-17,2025-08-17,angioblastomata,
angiocholecystitis,noun,1,sig:angiocholecystites,,,,active,2025-08-17,2025-08-17,angiocholecystites,
angioendothelioma,noun,2,sig:angioendotheliomata,,,,active,2025-08-17,2025-08-17,angioendotheliomata,
angiofibroma,noun,2,sig:angiofibromata,,,,active,2025-08-17,2025-08-17,angiofibromata,
angiokeratoma,noun,2,sig:angiokeratomata,,,,active,2025-08-17,2025-08-17,angiokeratomata,
angioleiomyoma,noun,2,sig:angioleiomyomata,,,,active,2025-08-17,2025-08-17,angioleiomyomata,
angiolipoma,noun,2,sig:angiolipomata,,,,active,2025-08-17,2025-08-17,angiolipomata,
angioma,noun,2,sig:angiomata,,,,active,2025-08-17,2025-08-17,angiomata,
angiomyolipoma,noun,2,sig:angiomyolipomata,,,,active,2025-08-17,2025-08-17,angiomyolipomata,
angiomyxoma,noun,2,sig:angiomyxomata,,,,active,2025-08-17,2025-08-17,angiomyxomata,
angiosarcoma,noun,2,sig:angiosarcomata,,,,active,2025-08-17,2025-08-17,angiosarcomata,
angioscotoma,noun,2,sig:angioscotomata,,,,active,2025-08-17,2025-08-17,angioscotomata,
anglerfish,noun,2,sig:anglerfishes,,,,active,2025-08-17,2025-08-17,anglerfishes,
angloman,noun,1,sig:anglomans,,,,active,2025-08-17,2025-08-17,anglomans,
anglx,noun,1,sig:anglx,,,,active,2025-08-17,2025-08-17,anglx,
anglx,noun,2,sig:anglxs,,,,active,2025-08-17,2025-08-17,anglxs,
angmoh,noun,2,sig:angmoh,,,,active,2025-08-17,2025-08-17,angmoh,
angolar,noun,2,sig:angolares,,,,active,2025-08-17,2025-08-17,angolares,
angrez,noun,1,sig:angrez,,,,active,2025-08-17,2025-08-17,angrez,
angulus,noun,1,sig:anguli,,,,active,2025-08-17,2025-08-17,anguli,
anhero,noun,2,sig:anheroes,,,,active,2025-08-17,2025-08-17,anheroes,
anigif,noun,1,sig:anigifs,,,,active,2025-08-17,2025-08-17,anigifs,
anilinium,noun,1,sig:aniliniums,,,,active,2025-08-17,2025-08-17,aniliniums,
animagus,noun,1,sig:animagi,,,,active,2025-08-17,2025-08-17,animagi,
animanga,noun,2,sig:animanga,,,,active,2025-08-17,2025-08-17,animanga,
anime,noun,2,sig:anime,,,,active,2025-08-17,2025-08-17,anime,
animegao,noun,2,sig:animegao,,,,active,2025-08-17,2025-08-17,animegao,
anishinaabe,noun,2,sig:anishinaabe,,,,active,2025-08-17,2025-08-17,anishinaabe,
anishinaabe,noun,3,sig:anishinaabeg,,,,active,2025-08-17,2025-08-17,anishinaabeg,
anishinaabe,noun,4,sig:anishinaabek,,,,active,2025-08-17,2025-08-17,anishinaabek,
